word,aoa,image,concrete,valence,arousal,familiar
korporasie,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
liggaam,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
lyk,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
verkeerd,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
korrek,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
sy,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
katoen,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
baron,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
gravin,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
relatiewe,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
neef,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
rodeo,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
cowboy,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
paranoïes,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
mal,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
verbeelding,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
kreatiwiteit,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
monster,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
wesens,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
skud,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
skrikwekkend,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
sonde,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
misdaad,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
dief,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
misdadiger,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
situasie,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
krisis,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
diere,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
wreed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
slegte,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
wreedheid,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
traan,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
gesny,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
soet,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
oulik,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
naïef,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
sinies,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
oom,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
my pa,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
danser,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
dans,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
risiko,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
gevaar,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
riskant,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
gevaarlik,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
skaduwee,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
donker,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
sonsondergang,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
dagbreek,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
lewendig,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
dood,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
blind,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
doof,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
eeu,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
dekade,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
november,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
desember,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
kajuit,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
dek,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
oorwinning,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
nederlaag,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
beskerm,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
verdediging,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
konsep,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
definisie,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
lekker,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
heerlik,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
vryheid,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
demokrasie,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
protes,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
demonstrasie,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
aankoms,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
vertrek,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
stres,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
depressie,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
profiel,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
beskrywing,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
fortuin,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
lot,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
skepping,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
vernietiging,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
agent,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
speurder,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
moed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
bepaling,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
vordering,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
ontwikkeling,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
chip,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
toestel,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
engele,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
die duiwel,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
getrouheid,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
toewyding,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
ly,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
sterf,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
soortgelyke,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
verskillende,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
trots,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
waardigheid,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
ping,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
ding,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
punt,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
direk,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
vervaardiger,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
direkteur,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
dood,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
verdwyning,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
verrassing,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
teleurstelling,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
gesprek,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
bespreking,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
griep,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
siekte,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
vuil,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
walglik,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
bedanking,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
ontslag,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
konflik,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
geskil,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
provinsie,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
distrik,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
onderbreek,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
versteur,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
god,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
goddelike,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
eenheid,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
afdeling,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
maak,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
doen,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
chirurgiese,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
dokter,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
lêer,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
dokument,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
pond,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
dollars,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
liefdadigheid,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
skenking,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
venster,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
deur,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
verf,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
trek,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
nagmerrie,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
droom,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
rok,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
klere,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
passasier,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
bestuurder,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
alkohol,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
dwelm,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
nugter,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
dronk,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
gans,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
eend,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
as,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
stof,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
roesagtig,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
stowwerig,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
verantwoordelikheid,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
plig,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
kruit,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
dinamiet,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
oog,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
oor,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
laat,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
vroeg,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
die weste,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
oos,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
onmoontlik,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
maklik,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
voer,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
eet,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
gesondheid,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
onderwys,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
invloed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
effek,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
nuttig,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
effektief,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
nes,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
eier,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
veldtog,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
verkiesing,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
magnetiese,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
elektriese,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
huidige,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
elektrisiteit,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
modieus,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
elegante,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
faktor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
element,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
dringend,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
noodgeval,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
verstandelike,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
emosionele,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
keiserlike,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
keiser,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
dinastie,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
ryk,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
krag,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
energie,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
tenk,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
enjin,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
uitgang,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
ingang,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
miljoenêr,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
entrepreneur,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
plaag,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
epidemie,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
reeks,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
episode,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
verskaf,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
toerusting,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
orgasme,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
oprigting,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
vlug,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
ontsnap,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
waarneming,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
evaluering,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
nag,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
aand,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
verskynsel,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
gebeurtenis,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
in gevolgtrekking,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
uiteindelik,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
nooit,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
ooit,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
onderskat,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
oordryf,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
trots,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
opgewonde,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
vergewe,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
verskoning,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
opgehang,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
uitvoering,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
praktyk,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
oefening,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
galery,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
uitstalling,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
wag,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
verwag,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
ontploffing,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
ontplof,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
aardbewing,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
ontploffing,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
bom,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
ontploffingsmiddel,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
beskryf,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
uitdruklike,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
interne,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
eksterne,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
sukses,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
mislukking,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
hoop,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
geloof,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
lojaal,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
getrou,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
gesimuleerde,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
vals,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
stam,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
familie,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
gewild,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
beroemd,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
wonderlik,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
fantasties,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
werklikheid,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
fantasie,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
naby,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
ver,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
stadig,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
vinnig,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
kranksinnig,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
dodelik,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
moeder,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
vader,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
pos,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
faks,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
verskrikking,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
vrees,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
kolonie,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
federasie,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
indruk,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
gevoel,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
manlike,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
vroulike,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
muur,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
heining,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
karnaval,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
fees,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
hoes,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
koors,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
geveg,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
veg,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
kampioen,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
vegter,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
vervelig,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
vuil,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
bankdienste,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
finansiële,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
finansieel,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
finansiering,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
soek,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
vind,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
dna,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
vingerafdruk,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
einde,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
voltooi,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
haai,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
vis,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
jag,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
visvang,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
vuur,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
vlam,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
marine,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
vloot,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
landing,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
vlug,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
graan,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
meel,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
plant,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
blom,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
gesmelt,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
vloeistof,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
grond,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
vlieg,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
wolk,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
mis,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
basketbal,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
sokker,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
sterkte,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
krag,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
die oerwoud,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
bos,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
ewige,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
vir ewig,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
lepel,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
vurk,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
twee,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
vier,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
derde,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
vierde,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
sameswering,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
bedrog,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
vrylik,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
vry,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
gesmelt,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
vries,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
engels,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
frans,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
kollega,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
vriend,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
beleefd,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
vriendelik,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
verhouding,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
vriendskap,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
skrik,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
skrikwekkend,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
appel,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
vrugte,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
gas,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
brandstof,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
vlugteling,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
vlugtelinge,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
leeg,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
vol,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
bedrywighede,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
funksionele,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
begroting,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
befondsing,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
kis,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
begrafnis,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
geestig,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
snaaks,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
die heelal,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
sterrestelsel,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
speel,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
spel,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
werkswinkel,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
motorhuis,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
met,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
vullis,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
portale,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
hek,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
versamel,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
bymekaarkom,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
lesbiese,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
gay,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
natuurlik,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
oor die algemeen,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
medelydend,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
vrygewig,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
sag,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
sagmoedig,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
kompliment,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
geskenk,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
seuns,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
meisies,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
aanbod,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
gee,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
nasionale,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
wêreldwye,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
glorieryke,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
heerlikheid,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
ingaan,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
gaan weg,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
aap,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
gorilla,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
